,Decoy,Item,Option_1,Option_2,Option_3,Choice,CatchTrials,Deliberation_RT,Choice_RT,Too_Slow,Survey_ID,CouplingCondition,PhantomCondition
4216,A,Cloth diapers,A_B,A,B,B,,10000,731.0,0,36300,High coupling,Weakly_desirable
4217,F,Outdoor TV antenna,C,A,B,C,,10000,730.699999809,0,36300,High coupling,Weakly_desirable
4218,P,Wifi extender,B,P_B,A,A,,10000,514.099999905,0,36300,High coupling,Weakly_desirable
4219,C,Baby crib,B,A,C_A,A,,10000,282.400000095,0,36300,High coupling,Weakly_desirable
4220,C,Water heater,A,B,C_B,B,,10000,831.199999809,0,36300,High coupling,Weakly_desirable
4221,P,Dehumidifier,B,P_B,A,A,,10000,709.700000286,0,36300,High coupling,Weakly_desirable
4222,S,Pressure washer,A,S_A,B,A,,10000,463.200000286,0,36300,High coupling,Weakly_desirable
4223,A,Slow cooker,A_A,A,B,A,,10000,346.599999905,0,36300,High coupling,Weakly_desirable
4224,F,Electric kettle,C,B,A,C,,10000,351.099999905,0,36300,High coupling,Weakly_desirable
4225,F,Alarm clock,B,A,C,B,,10000,399.0,0,36300,High coupling,Weakly_desirable
4226,S,Headlight bulbs,S_B,B,A,S_B,,10000,552.799999714,0,36300,High coupling,Weakly_desirable
4227,C,Pesticide,C_A,A,B,A,,10000,316.0,0,36300,High coupling,Weakly_desirable
4228,P,Paint sprayer,A,B,P_B,B,,10000,782.699999809,0,36300,High coupling,Weakly_desirable
4229,A,Leaf Blower,A,A_A,B,A,,10000,349.800000191,0,36300,High coupling,Weakly_desirable
4230,C,Car vacuum,A,B,C_A,A,,10000,638.699999809,0,36300,High coupling,Weakly_desirable
4231,F,Hearing aid,C,A,B,C,,10000,430.699999809,0,36300,High coupling,Weakly_desirable
4232,S,Vacuum,S_B,A,B,S_B,,10000,485.299999714,0,36300,High coupling,Weakly_desirable
4233,P,Baby stroller,A,B,P_B,A,,10000,3972.79999971,0,36300,High coupling,Weakly_desirable
4234,A,Clothes Steamer,B,A,A_A,A_A,,10000,626.300000191,0,36300,High coupling,Weakly_desirable
4235,C,White noise machine,A,C_A,B,A,,10000,517.400000095,0,36300,High coupling,Weakly_desirable
4236,A,Car seat,A,A_B,B,B,,10000,418.700000286,0,36300,High coupling,Weakly_desirable
4237,F,Thermometer gun,A,C,B,C,,10000,399.400000095,0,36300,High coupling,Weakly_desirable
4238,S,Air Fryer Oven,S_A,B,A,S_A,,10000,467.400000095,0,36300,High coupling,Weakly_desirable
4239,P,Countertop blender,B,P_A,A,A,,10000,313.299999714,0,36300,High coupling,Weakly_desirable
4240,P,Air purifier,A,P_B,B,A,,10000,642.0,0,36300,High coupling,Weakly_desirable
4241,A,UV lamp,B,A,A_B,B,,10000,380.5,0,36300,High coupling,Weakly_desirable
4242,S,Security camera,S_B,A,B,S_B,,10000,1139.19999981,0,36300,High coupling,Weakly_desirable
4243,C,Puree machine,C_A,A,B,A,,10000,390.200000286,0,36300,High coupling,Weakly_desirable
4244,F,Kitchen Scale,C,A,B,C,,10000,569.799999714,0,36300,High coupling,Weakly_desirable
4245,S,Baby high chair,S_A,A,B,B,,10000,771.0,0,36300,High coupling,Weakly_desirable
4246,F,Microwave,B,C,A,C,,10000,357.699999809,0,36300,High coupling,Weakly_desirable
4247,P,Solar panel system,B,P_B,A,B,,10000,402.099999905,0,36300,High coupling,Weakly_desirable
4248,A,Walker with seat,A,B,A_B,B,,10000,879.199999809,0,36300,High coupling,Weakly_desirable
4249,C,Insect repellent,A,C_A,B,A,,10000,423.5,0,36300,High coupling,Weakly_desirable
4250,P,Outdoor solar lights,P_B,A,B,B,,10000,332.900000095,0,36300,High coupling,Weakly_desirable
4251,A,Cloth diapers,B,A,A_A,A_A,,10000,295.799999714,0,36300,High coupling,Weakly_desirable
4252,C,Smart lock,C_A,B,A,A,,10000,377.800000191,0,36300,High coupling,Weakly_desirable
4253,F,Outdoor TV antenna,A,B,C,C,,10000,1244.0999999,0,36300,High coupling,Weakly_desirable
4254,S,Air Fryer Oven,S_B,B,A,B,,10000,747.599999905,0,36300,High coupling,Weakly_desirable
4255,C,Mobility scooter,B,A,C_B,C_B,,10000,512.099999905,0,36300,High coupling,Weakly_desirable
4256,P,Countertop blender,P_B,A,B,A,,10000,313.0,0,36300,High coupling,Weakly_desirable
4257,S,Baby high chair,S_B,A,B,S_B,,10000,609.599999905,0,36300,High coupling,Weakly_desirable
4258,F,Kitchen Scale,A,B,C,C,,10000,549.0,0,36300,High coupling,Weakly_desirable
4259,A,Tire inflator,B,A,A_B,B,,10000,331.199999809,0,36300,High coupling,Weakly_desirable
4260,S,Air mattress,S_A,B,A,A,,10000,294.099999905,0,36300,High coupling,Weakly_desirable
4261,F,Pepper spray,A,B,C,C,,10000,311.099999905,0,36300,High coupling,Weakly_desirable
4262,C,Baby crib,C_B,A,B,B,,10000,422.699999809,0,36300,High coupling,Weakly_desirable
4263,A,UV lamp,A,B,A_A,A,,10000,607.199999809,0,36300,High coupling,Weakly_desirable
4264,P,Air purifier,P_A,A,B,B,,10000,2179.0999999,0,36300,High coupling,Weakly_desirable
4265,S,Night light,A,S_A,B,A,,10000,430.099999905,0,36300,High coupling,Weakly_desirable
4266,F,Fire extinguisher,A,B,C,C,,10000,393.199999809,0,36300,High coupling,Weakly_desirable
4267,C,Water heater,C_A,A,B,A,,10000,319.600000381,0,36300,High coupling,Weakly_desirable
4268,P,Wifi extender,B,P_A,A,A,,10000,328.0,0,36300,High coupling,Weakly_desirable
4269,A,Slow cooker,A,B,A_B,B,,10000,426.700000286,0,36300,High coupling,Weakly_desirable
4270,F,Thermometer gun,B,A,C,C,,10000,519.900000095,0,36300,High coupling,Weakly_desirable
4271,A,Clothes Steamer,A,A_B,B,B,,10000,806.699999809,0,36300,High coupling,Weakly_desirable
4272,C,Insect repellent,C_B,B,A,B,,10000,404.700000286,0,36300,High coupling,Weakly_desirable
4273,S,Odor neutralizer,B,S_B,A,B,,10000,981.299999714,0,36300,High coupling,Weakly_desirable
4274,P,Paint sprayer,B,P_A,A,A,,10000,362.700000286,0,36300,High coupling,Weakly_desirable
4275,S,Metal detector,B,A,S_A,B,,10000,370.299999714,0,36300,High coupling,Weakly_desirable
4276,C,White noise machine,B,A,C_B,B,,10000,1040.5999999,0,36300,High coupling,Weakly_desirable
4277,P,Dehumidifier,P_A,A,B,B,,10000,624.5,0,36300,High coupling,Weakly_desirable
4278,F,Electric kettle,C,A,B,C,,10000,385.5,0,36300,High coupling,Weakly_desirable
4279,A,Walker with seat,B,A_A,A,A,,10000,683.0,0,36300,High coupling,Weakly_desirable
4280,S,Headlight bulbs,A,S_A,B,A,,10000,416.400000095,0,36300,High coupling,Weakly_desirable
4281,P,Electric mop,A,B,P_B,A,,10000,812.400000095,0,36300,High coupling,Weakly_desirable
4282,A,Rash cream,A,A_A,B,A,,10000,789.599999905,0,36300,High coupling,Weakly_desirable
4283,C,Pesticide,C_B,B,A,B,,10000,272.799999714,0,36300,High coupling,Weakly_desirable
4284,F,Garbage disposal,A,B,C,C,,10000,380.5,0,36300,High coupling,Weakly_desirable
4285,S,Vacuum,A,B,S_A,A,,10000,3132.69999981,0,36300,High coupling,Weakly_desirable
4286,F,Inflatable baby pool,A,C,B,C,,10000,276.099999905,0,36300,High coupling,Weakly_desirable
4287,A,Car seat,B,A,A_A,A,,10000,251.799999714,0,36300,High coupling,Weakly_desirable
4288,P,Organic fertilizer,P_A,A,B,A,,10000,1331.20000029,0,36300,High coupling,Weakly_desirable
4289,C,Lawn mower,A,B,C_A,A,,10000,368.300000191,0,36300,High coupling,Weakly_desirable
4290,P,Solar panel system,A,B,P_A,B,,10000,1120.69999981,0,36300,High coupling,Weakly_desirable
4291,A,Smart bulb,A,B,A_A,A,,10000,705.900000095,0,36300,High coupling,Weakly_desirable
4292,F,Microwave,B,A,C,C,,10000,266.800000191,0,36300,High coupling,Weakly_desirable
4293,S,Security camera,S_A,A,B,B,,10000,3622.20000029,0,36300,High coupling,Weakly_desirable
4294,C,Car vacuum,B,A,C_B,B,,10000,1217.4000001,0,36300,High coupling,Weakly_desirable
4295,S,Pressure washer,A,S_B,B,B,,10000,304.0,0,36300,High coupling,Weakly_desirable
4296,P,Baby stroller,A,B,P_A,B,,10000,1195.0,0,36300,High coupling,Weakly_desirable
4297,C,Puree machine,B,C_B,A,B,,10000,2353.69999981,0,36300,High coupling,Weakly_desirable
4298,F,Hearing aid,A,B,C,C,,10000,2819.19999981,0,36300,High coupling,Weakly_desirable
4299,A,Leaf Blower,A_B,B,A,A,,10000,1351.9000001,0,36300,High coupling,Weakly_desirable
4300,A,UV lamp,A_B,B,A,A,,10000,997.5,0,36432,High coupling,Highly_desirable
4301,C,Lawn mower,B,C_A,A,C_A,,10000,3166.89999986,0,36432,High coupling,Highly_desirable
4302,F,Megaphone,B,A,C,C,,10000,943.299999952,0,36432,High coupling,Highly_desirable
4303,S,Headlight bulbs,A,S_B,B,B,,10000,2164.89999986,0,36432,High coupling,Highly_desirable
4304,P,Countertop blender,B,A,P_B,B,,10000,3117.5999999,0,36432,High coupling,Highly_desirable
4305,A,Cloth diapers,A_B,A,B,A,,10000,1399.80000019,0,36432,High coupling,Highly_desirable
4306,C,Water heater,C_A,B,A,B,,10000,85.8999998569,0,36432,High coupling,Highly_desirable
4307,F,Pepper spray,A,C,B,C,,10000,1928.60000014,0,36432,High coupling,Highly_desirable
4308,P,Outdoor solar lights,A,B,P_B,A,,10000,6360.20000005,1,36432,High coupling,Highly_desirable
4309,S,Air Fryer Oven,B,A,S_A,A,,10000,1181.0,0,36432,High coupling,Highly_desirable
4310,A,Smart bulb,B,A,A_A,A,,10000,687.599999905,0,36432,High coupling,Highly_desirable
4311,F,Automatic pet feeder,C,B,A,B,,10000,1396.89999986,0,36432,High coupling,Highly_desirable
4312,S,Metal detector,A,S_B,B,B,,10000,195.800000191,0,36432,High coupling,Highly_desirable
4313,C,Car vacuum,C_B,B,A,B,,10000,614.799999952,0,36432,High coupling,Highly_desirable
4314,P,Electric mop,P_A,B,A,A,,10000,5244.20000005,1,36432,High coupling,Highly_desirable
4315,A,Tire inflator,A_A,A,B,A,,10000,2841.5,0,36432,High coupling,Highly_desirable
4316,F,Inflatable baby pool,C,B,A,C,,10000,1399.10000014,0,36432,High coupling,Highly_desirable
4317,C,Baby crib,C_B,B,A,A,,10000,1045.20000005,0,36432,High coupling,Highly_desirable
4318,S,Pressure washer,S_B,B,A,B,,10000,607.399999857,0,36432,High coupling,Highly_desirable
4319,P,Organic fertilizer,B,A,P_A,A,,10000,3613.20000005,0,36432,High coupling,Highly_desirable
4320,C,Mobility scooter,B,C_B,A,B,,10000,1451.30000019,0,36432,High coupling,Highly_desirable
4321,F,Stun gun,C,A,B,B,,10000,614.399999857,0,36432,High coupling,Highly_desirable
4322,S,Vacuum,B,A,S_A,A,,10000,567.299999952,0,36432,High coupling,Highly_desirable
4323,A,Walker with seat,B,A_B,A,B,,10000,380.800000191,0,36432,High coupling,Highly_desirable
4324,P,Solar panel system,A,B,P_B,B,,10000,1518.0,0,36432,High coupling,Highly_desirable
4325,A,Slow cooker,A_A,A,B,B,,10000,1173.69999981,0,36432,High coupling,Highly_desirable
4326,P,Air purifier,A,P_B,B,A,,10000,1711.19999981,0,36432,High coupling,Highly_desirable
4327,C,White noise machine,C_A,A,B,A,,10000,842.0,0,36432,High coupling,Highly_desirable
4328,S,Security camera,S_A,A,B,A,,10000,1050.70000005,0,36432,High coupling,Highly_desirable
4329,F,Protein powder,B,C,A,C,,10000,738.299999952,0,36432,High coupling,Highly_desirable
4330,C,Smart lock,C_A,B,A,B,,10000,509.799999952,0,36432,High coupling,Highly_desirable
4331,S,Night light,B,A,S_B,S_B,,10000,1383.29999995,0,36432,High coupling,Highly_desirable
4332,P,Wifi extender,P_A,A,B,B,,10000,551.699999809,0,36432,High coupling,Highly_desirable
4333,A,Car seat,A,A_A,B,A,,10000,527.200000048,0,36432,High coupling,Highly_desirable
4334,F,LED strip lights,B,C,A,C,,10000,3435.9000001,0,36432,High coupling,Highly_desirable
4335,S,Baby high chair,S_A,B,A,B,,10000,341.0,0,36432,High coupling,Highly_desirable
4336,F,Kitchen Scale,A,C,B,C,,10000,967.299999952,0,36432,High coupling,Highly_desirable
4337,C,Pesticide,C_A,B,A,C_A,,10000,1605.69999981,0,36432,High coupling,Highly_desirable
4338,A,Rash cream,A_A,A,B,B,,10000,834.599999905,0,36432,High coupling,Highly_desirable
4339,P,Baby stroller,P_B,A,B,A,,10000,734.400000095,0,36432,High coupling,Highly_desirable
4340,S,Air mattress,S_A,B,A,S_A,,10000,1047.9000001,0,36432,High coupling,Highly_desirable
4341,A,Leaf Blower,A_B,A,B,A,,10000,906.099999905,0,36432,High coupling,Highly_desirable
4342,F,Cordless home phone,C,B,A,C,,10000,504.900000095,0,36432,High coupling,Highly_desirable
4343,P,Dehumidifier,P_A,A,B,A,,10000,1672.70000005,0,36432,High coupling,Highly_desirable
4344,C,Insect repellent,B,A,C_A,A,,10000,1069.19999981,0,36432,High coupling,Highly_desirable
4345,A,Clothes Steamer,B,A,A_A,A,,10000,1090.0,0,36432,High coupling,Highly_desirable
4346,P,Paint sprayer,P_B,B,A,A,,10000,486.700000048,0,36432,High coupling,Highly_desirable
4347,C,Puree machine,C_B,B,A,A,,10000,1634.60000014,0,36432,High coupling,Highly_desirable
4348,F,Thermometer gun,A,B,C,B,,10000,1423.79999995,0,36432,High coupling,Highly_desirable
4349,S,Odor neutralizer,B,A,S_B,B,,10000,1505.5,0,36432,High coupling,Highly_desirable
4350,P,Dehumidifier,A,P_B,B,A,,10000,570.0,0,36432,High coupling,Highly_desirable
4351,S,Pressure washer,B,A,S_A,B,,10000,1174.5,0,36432,High coupling,Highly_desirable
4352,C,Smart lock,A,B,C_B,C_B,,10000,451.700000048,0,36432,High coupling,Highly_desirable
4353,A,Car seat,A,B,A_B,A,,10000,529.700000048,0,36432,High coupling,Highly_desirable
4354,F,Fire extinguisher,A,B,C,C,,10000,785.5,0,36432,High coupling,Highly_desirable
4355,P,Countertop blender,A,B,P_A,A,,10000,675.0,0,36432,High coupling,Highly_desirable
4356,F,Thermometer gun,C,B,A,C,,10000,488.299999952,0,36432,High coupling,Highly_desirable
4357,C,Lawn mower,A,C_B,B,A,,10000,1592.89999986,0,36432,High coupling,Highly_desirable
4358,S,Night light,A,S_A,B,A,,10000,782.399999857,0,36432,High coupling,Highly_desirable
4359,A,Cloth diapers,B,A,A_A,B,,10000,677.699999809,0,36432,High coupling,Highly_desirable
4360,P,Wifi extender,A,P_B,B,B,,10000,514.300000191,0,36432,High coupling,Highly_desirable
4361,C,Baby crib,C_A,A,B,A,,10000,823.0,0,36432,High coupling,Highly_desirable
4362,F,Inflatable baby pool,B,C,A,C,,10000,554.599999905,0,36432,High coupling,Highly_desirable
4363,S,Air Fryer Oven,A,B,S_B,A,,10000,404.900000095,0,36432,High coupling,Highly_desirable
4364,A,Leaf Blower,B,A,A_A,A,,10000,637.0,0,36432,High coupling,Highly_desirable
4365,F,Automatic pet feeder,A,B,C,C,,10000,417.700000048,0,36432,High coupling,Highly_desirable
4366,S,Air mattress,A,S_B,B,A,,10000,881.899999857,0,36432,High coupling,Highly_desirable
4367,C,Pesticide,B,A,C_B,A,,10000,594.0,0,36432,High coupling,Highly_desirable
4368,A,Smart bulb,A,B,A_B,B,,10000,613.5,0,36432,High coupling,Highly_desirable
4369,P,Electric mop,P_B,B,A,B,,10000,510.900000095,0,36432,High coupling,Highly_desirable
4370,S,Metal detector,B,S_A,A,A,,10000,1156.10000014,0,36432,High coupling,Highly_desirable
4371,C,Water heater,C_B,B,A,B,,10000,446.5,0,36432,High coupling,Highly_desirable
4372,F,Cordless home phone,A,C,B,C,,10000,1114.79999995,0,36432,High coupling,Highly_desirable
4373,A,Tire inflator,A_B,A,B,B,,10000,928.200000048,0,36432,High coupling,Highly_desirable
4374,P,Air purifier,B,P_A,A,A,,10000,674.700000048,0,36432,High coupling,Highly_desirable
4375,C,Car vacuum,A,C_A,B,A,,10000,1248.0,0,36432,High coupling,Highly_desirable
4376,P,Paint sprayer,A,B,P_A,A,,10000,532.099999905,0,36432,High coupling,Highly_desirable
4377,A,Slow cooker,A,B,A_B,B,,10000,491.399999857,0,36432,High coupling,Highly_desirable
4378,S,Vacuum,S_B,B,A,A,,10000,1095.5,0,36432,High coupling,Highly_desirable
4379,F,Wagon cart,B,A,C,C,,10000,741.700000048,0,36432,High coupling,Highly_desirable
4380,P,Solar panel system,B,P_A,A,A,,10000,1651.20000005,0,36432,High coupling,Highly_desirable
4381,F,Kitchen Scale,C,A,B,A,,10000,741.700000048,0,36432,High coupling,Highly_desirable
4382,C,Mobility scooter,C_A,A,B,A,,10000,781.600000143,0,36432,High coupling,Highly_desirable
4383,S,Baby high chair,B,S_B,A,S_B,,10000,1699.0999999,0,36432,High coupling,Highly_desirable
4384,A,UV lamp,A_A,B,A,B,,10000,615.5,0,36432,High coupling,Highly_desirable
4385,P,Baby stroller,B,P_A,A,A,,10000,823.299999952,0,36432,High coupling,Highly_desirable
4386,S,Headlight bulbs,S_A,B,A,A,,10000,1655.9000001,0,36432,High coupling,Highly_desirable
4387,C,Puree machine,A,C_A,B,C_A,,10000,1569.89999986,0,36432,High coupling,Highly_desirable
4388,F,Megaphone,B,C,A,C,,10000,366.5,0,36432,High coupling,Highly_desirable
4389,A,Rash cream,A,A_B,B,B,,10000,490.799999952,0,36432,High coupling,Highly_desirable
4390,F,Pepper spray,C,A,B,C,,10000,592.5,0,36432,High coupling,Highly_desirable
4391,C,White noise machine,C_B,A,B,B,,10000,450.0,0,36432,High coupling,Highly_desirable
4392,S,Odor neutralizer,A,B,S_A,B,,10000,1011.89999986,0,36432,High coupling,Highly_desirable
4393,A,Clothes Steamer,A_B,A,B,B,,10000,1075.60000014,0,36432,High coupling,Highly_desirable
4394,P,Organic fertilizer,A,B,P_B,B,,10000,633.899999857,0,36432,High coupling,Highly_desirable
4395,P,Outdoor solar lights,A,B,P_A,A,,10000,740.5,0,36432,High coupling,Highly_desirable
4396,C,Insect repellent,C_B,A,B,B,,10000,537.900000095,0,36432,High coupling,Highly_desirable
4397,S,Security camera,S_B,A,B,B,,10000,2240.29999995,0,36432,High coupling,Highly_desirable
4398,A,Walker with seat,B,A,A_A,A,,10000,1596.10000014,0,36432,High coupling,Highly_desirable
4399,F,Protein powder,B,A,C,C,,10000,349.299999952,0,36432,High coupling,Highly_desirable
5200,A,Walker with seat,A_B,B,A,B,,10000,2139.29999998,0,43026,Low coupling,Highly_desirable
5201,P,Air purifier,P_B,B,A,B,,10000,1699.19999999,0,43026,Low coupling,Highly_desirable
5202,C,Puree machine,B,A,C_B,B,,10000,796.0,0,43026,Low coupling,Highly_desirable
5203,F,LED strip lights,C,A,B,C,,10000,725.900000006,0,43026,Low coupling,Highly_desirable
5204,S,Night light,A,S_A,B,B,,10000,939.400000006,0,43026,Low coupling,Highly_desirable
5205,S,Pressure washer,A,B,S_A,S_A,,10000,522.0,0,43026,Low coupling,Highly_desirable
5206,F,Wagon cart,A,C,B,A,,10000,638.199999988,0,43026,Low coupling,Highly_desirable
5207,C,Mobility scooter,A,C_A,B,A,,10000,990.100000024,0,43026,Low coupling,Highly_desirable
5208,P,Outdoor solar lights,P_B,A,B,B,,10000,1136.5,0,43026,Low coupling,Highly_desirable
5209,A,UV lamp,A,A_A,B,A_A,,10000,1610.0,0,43026,Low coupling,Highly_desirable
5210,C,White noise machine,A,C_A,B,B,,10000,794.099999994,0,43026,Low coupling,Highly_desirable
5211,F,Outdoor TV antenna,B,A,C,C,,10000,1997.19999999,0,43026,Low coupling,Highly_desirable
5212,P,Paint sprayer,B,P_B,A,A,,10000,1160.59999999,0,43026,Low coupling,Highly_desirable
5213,S,Metal detector,S_A,B,A,B,,10000,9255.19999999,1,43026,Low coupling,Highly_desirable
5214,A,Leaf Blower,B,A,A_A,A_A,,10000,1842.30000001,0,43026,Low coupling,Highly_desirable
5215,F,Rechargeable AA batteries,C,A,B,C,,10000,398.5,0,43026,Low coupling,Highly_desirable
5216,A,Rash cream,B,A_A,A,B,,10000,393.700000018,0,43026,Low coupling,Highly_desirable
5217,S,Headlight bulbs,A,S_B,B,S_B,,10000,783.699999988,0,43026,Low coupling,Highly_desirable
5218,C,Lawn mower,A,C_A,B,B,,10000,422.5,0,43026,Low coupling,Highly_desirable
5219,P,Countertop blender,B,A,P_B,B,,10000,1254.90000001,0,43026,Low coupling,Highly_desirable
5220,C,Insect repellent,A,C_B,B,C_B,,10000,1747.90000001,0,43026,Low coupling,Highly_desirable
5221,A,Cloth diapers,A,A_B,B,B,,10000,1159.59999999,0,43026,Low coupling,Highly_desirable
5222,P,Wifi extender,P_A,B,A,B,,10000,486.5,0,43026,Low coupling,Highly_desirable
5223,F,Microwave,C,B,A,C,,10000,601.700000018,0,43026,Low coupling,Highly_desirable
5224,S,Baby high chair,B,S_B,A,S_B,,10000,413.099999994,0,43026,Low coupling,Highly_desirable
5225,C,Smart lock,B,C_B,A,C_B,,10000,453.099999994,0,43026,Low coupling,Highly_desirable
5226,S,Air mattress,B,S_A,A,A,,10000,508.099999994,0,43026,Low coupling,Highly_desirable
5227,P,Organic fertilizer,P_A,B,A,B,,10000,699.5,0,43026,Low coupling,Highly_desirable
5228,F,Cordless home phone,B,A,C,A,,10000,2614.10000002,0,43026,Low coupling,Highly_desirable
5229,A,Car seat,B,A_A,A,A,,10000,926.199999988,0,43026,Low coupling,Highly_desirable
5230,S,Vacuum,A,B,S_B,B,,10000,1553.90000001,0,43026,Low coupling,Highly_desirable
5231,C,Car vacuum,C_B,B,A,B,,10000,496.200000018,0,43026,Low coupling,Highly_desirable
5232,F,Megaphone,A,B,C,C,,10000,491.700000018,0,43026,Low coupling,Highly_desirable
5233,P,Dehumidifier,A,B,P_A,A,,10000,770.699999988,0,43026,Low coupling,Highly_desirable
5234,A,Tire inflator,A_A,B,A,A,,10000,630.700000018,0,43026,Low coupling,Highly_desirable
5235,C,Baby crib,C_A,A,B,A,,10000,1100.5,0,43026,Low coupling,Highly_desirable
5236,P,Baby stroller,B,A,P_A,A,,10000,438.599999994,0,43026,Low coupling,Highly_desirable
5237,A,Slow cooker,A,B,A_A,B,,10000,690.099999994,0,43026,Low coupling,Highly_desirable
5238,F,Stun gun,A,C,B,C,,10000,369.900000006,0,43026,Low coupling,Highly_desirable
5239,S,Security camera,A,S_A,B,S_A,,10000,556.5,0,43026,Low coupling,Highly_desirable
5240,S,Odor neutralizer,S_B,B,A,S_B,,10000,1254.89999998,0,43026,Low coupling,Highly_desirable
5241,C,Water heater,A,C_B,B,B,,10000,1777.5,0,43026,Low coupling,Highly_desirable
5242,P,Electric mop,A,B,P_B,B,,10000,526.800000012,0,43026,Low coupling,Highly_desirable
5243,A,Clothes Steamer,A,A_B,B,B,,10000,3135.5,0,43026,Low coupling,Highly_desirable
